map_name,num_agents,instance_idx,run_id,paths_file,paths_sha256,raw_velocity_vs_position_fd_rmse,raw_velocity_vs_position_fd_max_error,raw_velocity_endpoint_start_norm,raw_velocity_endpoint_goal_norm,position_derived_velocity_mismatch_rmse,position_derived_velocity_mismatch_max_error
instances_simple,3,0,simple_3_idx0_s1r0,D:\Desktop\my_project\TR-SMD\scripts\inference\results_s1_r0_3agent\2026-08-08-20-09-42\instance_name___EnvEmptyNoWait2DRobotCompositeThreePlanarDiskRandom\num_agents___3\planner___SMDComposite\single_agent_planner___SMDEnsemble\0\paths.npy,76024E724A2F51E4891B6EEC602E2DA060DEAD504AC23BC5C89D6F9020BB53FB,0.15395999853895792,0.3510340690612793,5.960464477539063e-08,5.960464477539063e-08,0.15337751749231698,0.3510340690612793
instances_simple,6,0,simple_6_idx0_20260808T202207,D:\Desktop\my_project\TR-SMD\scripts\inference\results_s1_r1_core\2026-08-08-20-22-07\instance_name___EnvEmptyNoWait2DRobotCompositeSixPlanarDiskRandom\num_agents___6\planner___SMDComposite\single_agent_planner___SMDEnsemble\0\paths.npy,5CDE01820AFDC003E6B142234360889C03FE4B72FCC5B2AA0149D8615FD6FAEB,0.33462230730367587,0.8710241436958313,8.429369702178807e-08,8.429369702178807e-08,0.333186713534964,0.8710241436958313
instances_simple,9,0,simple_9_idx0_20260808T202601,D:\Desktop\my_project\TR-SMD\scripts\inference\results_s1_r1_core\2026-08-08-20-26-01\instance_name___EnvEmptyNoWait2DRobotCompositeNinePlanarDiskRandom\num_agents___9\planner___SMDComposite\single_agent_planner___SMDEnsemble\0\paths.npy,0356055F250D78ED0F927B48252F324164884D710635243E317840580146C449,0.5118999202817961,1.5305871486663818,8.429369702178807e-08,8.429369702178807e-08,0.5089115036109244,1.5305871486663818
instances_dense,3,0,dense_3_idx0_20260808T203635,D:\Desktop\my_project\TR-SMD\scripts\inference\results_s1_r1_core\2026-08-08-20-36-35\instance_name___EnvEmptyNoWait2DRobotCompositeThreePlanarDiskRandom\num_agents___3\planner___SMDComposite\single_agent_planner___SMDEnsemble\0\paths.npy,0838D68A193A61D5C81C56BDC79B1BDFFD2BDCD3DEB4856ED38D8164611CC83F,0.14921212404423972,0.3124637961387634,5.960464477539063e-08,5.960464477539063e-08,0.14874402566210607,0.3124637961387634
instances_dense,6,0,dense_6_idx0_20260808T213837_retry,D:\Desktop\my_project\TR-SMD\scripts\inference\results_s1_r1_core_retry\2026-08-08-21-38-37\instance_name___EnvEmptyNoWait2DRobotCompositeSixPlanarDiskRandom\num_agents___6\planner___SMDComposite\single_agent_planner___SMDEnsemble\0\paths.npy,987A02E9F649BF65BAF15B482EB449B187C8BB43B1D69C1A905209C001DF90A0,0.43390924376899426,1.3956506729125977,8.429369702178807e-08,8.429369702178807e-08,0.42996115945214775,1.3956506729125977
instances_dense,9,0,dense_9_idx0_20260808T215011_retry,D:\Desktop\my_project\TR-SMD\scripts\inference\results_s1_r1_core_retry\2026-08-08-21-50-11\instance_name___EnvEmptyNoWait2DRobotCompositeNinePlanarDiskRandom\num_agents___9\planner___SMDComposite\single_agent_planner___SMDEnsemble\0\paths.npy,0CEB8562E06A179E8E378DB52479F275D438AC58F7A9223EC0422A746B956F40,0.5548518373027814,1.5298173546791076,8.429369702178807e-08,8.429369702178807e-08,0.5510052399663603,1.5298173546791076
instances_connected_room,3,0,connected_room_3_idx0_20260808T210317,D:\Desktop\my_project\TR-SMD\scripts\inference\results_s1_r1_core\2026-08-08-21-03-17\instance_name___EnvEmptyNoWait2DRobotCompositeThreePlanarDiskRandom\num_agents___3\planner___SMDComposite\single_agent_planner___SMDEnsemble\0\paths.npy,32D5CCA77654E17582E6FE359C92F3F5B394D64E45002469415C1CB004E38E3C,0.18881299543036537,0.5828720211982727,5.960464477539063e-08,5.960464477539063e-08,0.18755618401361632,0.5828720211982727
instances_connected_room,6,0,connected_room_6_idx0_20260808T210500,D:\Desktop\my_project\TR-SMD\scripts\inference\results_s1_r1_core\2026-08-08-21-05-00\instance_name___EnvEmptyNoWait2DRobotCompositeSixPlanarDiskRandom\num_agents___6\planner___SMDComposite\single_agent_planner___SMDEnsemble\0\paths.npy,68C350812778DC19D5762F5056905D205C3FD4494392379F8264B883263B66AC,0.3918387608019074,1.200817084312439,8.429369702178807e-08,8.429369702178807e-08,0.3888739500459827,1.200817084312439
instances_connected_room,9,0,connected_room_9_idx0_20260808T211220,D:\Desktop\my_project\TR-SMD\scripts\inference\results_s1_r1_core\2026-08-08-21-12-20\instance_name___EnvEmptyNoWait2DRobotCompositeNinePlanarDiskRandom\num_agents___9\planner___SMDComposite\single_agent_planner___SMDEnsemble\0\paths.npy,F372C53594D40C3B841FBB2A53A55702D89655ECF261624235A0B0EB98E79927,0.47766261762453033,1.4322445511817932,8.429369702178807e-08,8.429369702178807e-08,0.4739796767079687,1.4322445511817932
