trial_id,phase,git_head,config_hash,source_paths_sha256,map,instance_idx,agent_count,disturbance_id,external_force_world_n,controller_hash,dynamics_hash,reference_hash,official_planning_success,nominal_safe,dynamic_feasible,gap_eligible,execution_safe,nominal_min_clearance_m,actual_min_clearance_m,clearance_loss_m,tracking_position_rmse_m,tracking_max_error_m,max_reference_speed_mps,max_reference_acceleration_mps2,p99_reference_acceleration_mps2,max_required_thrust_ratio,max_required_tilt_deg,max_actual_tilt_deg,rotor_saturation_fraction,nominal_closest_approach_time_s,actual_closest_approach_time_s,collision_type,agent_agent_collision,agent_obstacle_collision,runtime_s,failure_class
calm_instances_empty_3_idx2_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,4003E1B16F666711145AFF19A361968C6670AE04697610BEAEADCB41F0C70104,instances_empty,2,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.1107582824324973,0.11504289492096575,-0.004284612488468453,0.0024322962668652842,0.010056266333792951,0.27473587684797685,5.390883596614177,2.7938349988762083,0.5071308949151813,28.790089186468897,16.13871074184204,0.0,1.012,0.904,none,False,False,1.4233102999999971,ELIGIBLE_EXECUTION_SAFE
calm_instances_empty_3_idx3_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,634D6818D1A948491EA3E7DBFCB709E5E1E88B30A75547C96FF959E1F9C75442,instances_empty,3,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.16219525122724202,0.16286262359412443,-0.0006673723668824127,0.0024436036414611853,0.010418985442405573,0.24935419206883525,5.066359528243045,2.8403140462669074,0.5002160572438612,27.314022959249503,16.692634224149682,0.0,3.5100000000000002,3.48,none,False,False,1.4278515000000027,ELIGIBLE_EXECUTION_SAFE
calm_instances_empty_3_idx4_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,03A6395B8FD86D045ADDC6C8F172D2560B0CADC6A9A1C1569F943C355A56822C,instances_empty,4,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.1499185505403861,0.1507872384271475,-0.0008686878867613934,0.0023671652849737417,0.010515093516490123,0.26595568219195814,5.228973899094788,2.6578494364497502,0.503639201412589,28.05872506976358,16.984614419457518,0.0,2.032,2.07,none,False,False,1.2377377000000038,ELIGIBLE_EXECUTION_SAFE
calm_instances_dense_3_idx1_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,F992837CE2E6EAB51E7DDB580209731D95DDDF49743BE27882F97375B075002B,instances_dense,1,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,False,True,False,False,-0.004128394105980773,-0.005679712559869904,0.0015513184538891306,0.005650139221940831,0.0319645193865281,0.6953885237316221,8.981953730642713,4.094154330403245,0.6025965221591052,42.47695811658225,33.22670854161835,0.0,1.61,1.6560000000000001,agent-obstacle,False,True,1.418144500000004,NOMINAL_STRICT_GEOMETRY_FAILURE
calm_instances_dense_3_idx2_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,FF97C981FD3A5F2D3ABDD8FAA5668A9E1CFA73E49CF3FDB05D3BFA084D903309,instances_dense,2,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.009638154388620687,0.01312915635913485,-0.0034910019705141626,0.005500120672377907,0.03614630471110802,0.6955828512033262,9.047744863418632,4.413047588740362,0.6046133554406379,42.685288471042945,37.525955011082715,0.0,2.188,2.218,none,False,False,1.5069090999999943,ELIGIBLE_EXECUTION_SAFE
calm_instances_dense_3_idx3_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,80538387B8FC0376E2F4545434928F4F54CDFA41440BD6A5F40BE7D093627A3C,instances_dense,3,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,False,0.013143740617442431,-0.00796914347909046,0.02111288409653289,0.005709420291246796,0.02750350902161965,0.7138192770712349,13.809651783642591,6.107425565325603,0.7674427289169935,54.611052330379636,30.698657568167597,0.0,1.994,2.076,agent-obstacle,False,True,1.278213700000002,ELIGIBLE_EXECUTION_UNSAFE
calm_instances_dense_3_idx4_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,501288925047BFFAA722569115A4F21236DE32AEDEEDF32E54C65577EDDE6473,instances_dense,4,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.01245339789921232,0.014076490098033634,-0.0016230921988213132,0.005100211563364212,0.019188957316762414,0.49310214403773533,10.998500868812904,4.987796564661538,0.6677001988124539,48.26896108061025,27.53799242529634,0.0,4.132,4.194,none,False,False,1.436047000000002,ELIGIBLE_EXECUTION_SAFE
calm_instances_connected_room_3_idx1_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,883A4AABA2E0AD06C4B1A87B2DC7AF00D662AE19E1D3481D8A0FB2131B99C97C,instances_connected_room,1,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.008061742462690508,0.017360983414946157,-0.00929924095225565,0.004816204166813109,0.018044739500775876,0.6468482590083331,12.801184320465413,4.678728095858141,0.7306745997648312,52.53577827202317,25.964683950273862,0.0,3.714,2.894,none,False,False,1.3541693000000024,ELIGIBLE_EXECUTION_SAFE
calm_instances_connected_room_3_idx2_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,9A19B88C76EE44568FD44FCD5F10C23DE0B6C36F4476A8A6B44F20A039B58D19,instances_connected_room,2,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.015559673089442755,0.01871306123430924,-0.003153388144866487,0.006286500122006238,0.032315084911912456,0.6617858007388923,9.764255863234402,4.760771322995339,0.627075630448184,44.8661026390397,30.936460815294705,0.0,2.348,2.076,none,False,False,1.4010843000000008,ELIGIBLE_EXECUTION_SAFE
calm_instances_connected_room_3_idx3_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,3569A65E41CA66396C97E39B47FC1033917DBE7BAB7E2895AEFE77EF94ED7362,instances_connected_room,3,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.01506512904043708,0.016939526000921884,-0.0018743969604848032,0.006009739426088761,0.02282436060796171,0.6513918903738055,12.816206129157692,6.395615931662184,0.7312149054224654,52.56821535507445,26.188675049313044,0.0,1.342,1.824,none,False,False,1.4118283999999974,ELIGIBLE_EXECUTION_SAFE
calm_instances_connected_room_3_idx4_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,F6BC7017241C8CD7E1B05617919C3058D5E556CF215A2ACC55609790189EC593,instances_connected_room,4,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,False,True,False,False,-0.0021396841979504366,0.005271344537959605,-0.007411028735910041,0.008318013837877697,0.035791260220116604,0.6492869718225401,15.056065655014848,6.443299332583288,0.8141356307252524,56.913156562837585,38.658398606814885,0.0,1.746,1.206,none,False,False,1.3461948999999933,NOMINAL_STRICT_GEOMETRY_FAILURE
calm_instances_shelf_3_idx1_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,6D30DD9ED8CB51E8B80D55DEF0322118755A6F19A8B5310D39FB82B7E77F880D,instances_shelf,1,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.028203997248983453,0.029342388168558192,-0.0011383909195747388,0.0019548593283357663,0.010133479415833938,0.2771863704666941,4.716471757202286,2.182267383416197,0.49314337976160266,25.677411543700565,16.209859392940704,0.0,2.35,2.414,none,False,False,1.4657868999999977,ELIGIBLE_EXECUTION_SAFE
calm_instances_shelf_3_idx2_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,EC4702C3F1BD7285A77D770D6989752BE2558ED078AFE886B8543A930DED7FB9,instances_shelf,2,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.022852336421104874,0.023367015311454714,-0.00051467889034984,0.002187024083296542,0.00997195551090508,0.2555163492986754,4.457791028965514,2.4559329375561774,0.48817951123584724,24.437662455785862,14.888714801765039,0.0,2.312,2.316,none,False,False,1.301099800000003,ELIGIBLE_EXECUTION_SAFE
calm_instances_shelf_3_idx3_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,0AE249D1DDA11A6CDDBB6A4992C6DF238729F7DEC3AFA229DD41A5AD7B399D6F,instances_shelf,3,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.029464375169961504,0.02928348174535192,0.00018089342460958502,0.0024762154497271595,0.01404503994098347,0.25838373958779703,8.773128440754258,2.925439867053064,0.5962484816296653,41.80641348676433,18.50468316190682,0.0,1.872,1.942,none,False,False,1.4523008999999973,ELIGIBLE_EXECUTION_SAFE
calm_instances_shelf_3_idx4_D0_CALM,calm_discovery,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,6A801C0E9D728BA85672A4E01879F5EBF80B98253C962404F2FBA8060C12075E,instances_shelf,4,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.023560114174684038,0.02537977462837862,-0.0018196604536945826,0.0028586750910182517,0.010523351921419158,0.36519724076591714,7.102009479169662,2.694820412631722,0.5486886643572656,35.90288864633114,16.918296212165895,0.0,1.8,2.334,none,False,False,1.2295275999999973,ELIGIBLE_EXECUTION_SAFE
confirmation_instances_dense_3_idx5_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,8951078C28AD584188CC12C1A2EE25B25269E687A280A638887F52FECD82048A,instances_dense,5,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,False,True,False,False,-0.0040688030586968765,0.0008000202847509158,-0.004868823343447792,0.008377344306101809,0.03494258124154145,0.7172882693190334,12.488032986065617,6.134226334816834,0.7194653463411536,51.84852094484209,36.1663687766329,0.0,3.392,3.422,none,False,False,1.4716225999999892,NOMINAL_STRICT_GEOMETRY_FAILURE
confirmation_instances_dense_3_idx6_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,4B9414AF861FE595AE88AF19203DDA30E8EB6AA4533EB119A4FABF80CE7694CE,instances_dense,6,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.020670969364167666,0.02095733194059024,-0.0002863625764225747,0.0031104962361463615,0.010567037892329384,0.3652391277411571,6.710076178101329,3.116634751905927,0.5384680684565295,34.37227187032178,16.50718545937953,0.0,2.592,1.078,none,False,False,1.4287551999999977,ELIGIBLE_EXECUTION_SAFE
confirmation_instances_dense_3_idx7_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,DACE884F9D993895E4BDEA819A14C2D360C0DC9A678A5505BCA8ACC72E2934F2,instances_dense,7,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.003091250168176393,0.004639312089279604,-0.001548061921103211,0.006215366120933755,0.03426887509895789,0.557247134062326,10.752973290433976,6.160868898365145,0.6594404091671336,47.62562051996513,27.57219925623462,0.0,1.708,1.814,none,False,False,1.212853299999992,ELIGIBLE_EXECUTION_SAFE
confirmation_instances_dense_3_idx8_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,9152BBE5673FBA8AD83378F230FC90A933D15E5EFE01842EBA08381B0562F4B9,instances_dense,8,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.00397600109689672,0.012639301869834196,-0.008663300772937477,0.005262427979312244,0.026916165952148026,0.6922677556854909,9.617477240406958,4.1234790421550445,0.6224023293140533,44.43222785026455,30.1406570922527,0.0,1.702,1.744,none,False,False,1.4958855,ELIGIBLE_EXECUTION_SAFE
confirmation_instances_dense_3_idx9_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,2152D8D1161DF92BB9E8054A4F89275853F31AA1F37B131BE6A5D1DE60B36570,instances_dense,9,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.016924644291425525,0.017719730237884077,-0.0007950859464585514,0.0036629550588278075,0.01907584735808349,0.4276891520577014,7.382199800196312,3.553428961671713,0.5562276942544573,36.962112761060204,21.479580902983628,0.0,1.8780000000000001,1.92,none,False,False,1.4980410999999947,ELIGIBLE_EXECUTION_SAFE
confirmation_instances_dense_3_idx10_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,A1BE0DE0065625952E4B3E63BA6EA54D034187199DDEFD3ABA54EF3285EA42EB,instances_dense,10,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.01814768258367945,0.01862510607328184,-0.000477423489602391,0.0029863820792311742,0.011647591633676005,0.3132589698559805,7.235976181711718,3.1728093560830195,0.5522697198862822,36.41294007989352,16.615154304055725,0.0,4.276,4.244,none,False,False,1.500488400000009,ELIGIBLE_EXECUTION_SAFE
confirmation_instances_dense_3_idx11_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,4A9E78E0940978099CF46FE869D2D635E46F881360AA5102960D3AC9149E384F,instances_dense,11,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.017068080987814302,0.018743623421424604,-0.0016755424336103025,0.005203691855491852,0.031688686936613066,0.36241174775073454,11.106190528997592,4.913606530605294,0.6713490727050334,48.54612352967574,23.49970777821762,0.0,1.78,1.154,none,False,False,1.4916879000000023,ELIGIBLE_EXECUTION_SAFE
confirmation_instances_dense_3_idx12_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,AD3466E0E3C54901A00D4D4C97F8B64321518820E0F5C88645ECD5D70666744D,instances_dense,12,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.007869517933554213,0.00826786324450983,-0.00039834531095561676,0.004715752748898444,0.03049338600136438,0.6920908856707662,8.065199754110528,3.7537848629141632,0.575365089828635,39.4250134584743,34.22898058614955,0.0,3.404,3.442,none,False,False,1.4035817000000037,ELIGIBLE_EXECUTION_SAFE
confirmation_instances_dense_3_idx13_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,A3D430102F81B5A5DA7351F5792EB7CEA56645F9B90D2FAC1CBF837B14FEFB8C,instances_dense,13,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.009590555800824997,0.007952421563983729,0.0016381342368412682,0.005443748938985152,0.02658191243470008,0.6830047988735989,10.635812414474819,4.535717744412656,0.6555288483351295,47.31293628199121,31.387304143766396,0.0,1.594,1.6440000000000001,none,False,False,1.3444085000000001,ELIGIBLE_EXECUTION_SAFE
confirmation_instances_dense_3_idx14_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,1697CCFDD5FDB0BD25D3A3EF2FA0CDC0DD614DBE191A11AF46D3D4EA1550EDA3,instances_dense,14,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.014657397785529921,0.014305039686384288,0.0003523580991456332,0.004069079512756457,0.023855065193579886,0.6940148223449154,8.491392401264417,4.03277697911912,0.587816721065125,40.87898434750205,32.67464386961873,0.0,0.652,0.6960000000000001,none,False,False,1.4549051000000048,ELIGIBLE_EXECUTION_SAFE
confirmation_instances_dense_3_idx15_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,D09427DDC670A2A91DD38DFADF2242DBAEB3D55CFFE4457D49160EDC7FC5819F,instances_dense,15,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,False,True,False,False,-0.0072508820532211846,-0.03676521686948856,0.029514334816267376,0.008162505091830256,0.03900823755521306,0.689859262176208,10.175084718028979,5.505965605572089,0.6403419046057037,46.04655483867806,37.33494947914299,0.0,2.056,2.086,agent-obstacle,False,True,1.4859944999999897,NOMINAL_STRICT_GEOMETRY_FAILURE
confirmation_instances_dense_3_idx16_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,5302D13BF36D7CD493D3F19C5A251FD9B72EE231E1D083F41738F93B76495C10,instances_dense,16,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.019075368275726645,0.02196083490095907,-0.0028854666252324246,0.00460838501314633,0.026369991082172865,0.4122372159129257,11.663933343979005,5.161311287496988,0.690490328689032,49.93434600824002,22.663675826084294,0.0,1.97,3.946,none,False,False,1.3458543999999932,ELIGIBLE_EXECUTION_SAFE
confirmation_instances_dense_3_idx17_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,4A9745490636623D5AE861B13FEFF20678F886226D24DA3F7D8F2740D6418A8F,instances_dense,17,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,True,True,True,True,0.01341843013661434,0.01794106939217166,-0.00452263925555732,0.003404048559245853,0.00973062725982935,0.3514730221876118,6.4347358261990335,2.5277750175175737,0.5315251805460521,33.26232595310418,15.448650278970025,0.0,2.63,2.62,none,False,False,1.398286199999987,ELIGIBLE_EXECUTION_SAFE
confirmation_instances_dense_3_idx18_D0_CALM,prospective_confirmation,637af3fafd88784de9406921f35ecf92dabb07b0,97440F483FE8928E95F028CB0BF29F296ACF0BC6838060FFEE468CB5D65988CC,B19D04D622024933F601E239523022E0D35742812AFBC278044EF1C45EB49B70,instances_dense,18,3,D0_CALM,"[0.0, 0.0, 0.0]",A3BA0282A203FA442EC06EB93BAE6CE2882B91A8173C65CFC41C07D6210D92C8,9BEB75ED8A2BC00840B813DCF17F4613A5630C742DE5A348CB6AFC974CE7DBAC,0C51602C854B52F77A8148A507C260AA2131876F5FA8E31766AF04D1676C254B,True,False,True,False,False,-0.002189972804040728,-0.010699168874309599,0.00850919607026887,0.0059916418384969,0.028530086317945846,0.6618193432031422,12.241572870643925,5.0813481843621355,0.7107181468777785,51.29244415387974,27.174326513145665,0.0,2.202,2.278,agent-obstacle,False,True,1.2405775000000006,NOMINAL_STRICT_GEOMETRY_FAILURE
